Rank,Name,Genre,Platform,Publisher,Developer,Vgchartz_Score,Critic_Score,User_Score,Total_Shipped,Total_Sales,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Release_Date,Last_Update
183,Donkey Kong Jungle Beat,,GC,Nintendo,Nintendo EAD Tokyo,,7.9,,,1340000.0,840000.0,220000.0,240000.0,40000.0,2005-03-14 00:00:00,N/A
184,Ratchet & Clank: Up Your Arsenal (Weekly american sales),,PS2,Sony Computer Entertainment,Insomniac Games,,,,,1330000.0,1270000.0,50000.0,,20000.0,2004-11-03 00:00:00,N/A
185,Spider-Man: The Movie,,GBA,Activision,Digital Eclipse,,7.9,,,1330000.0,920000.0,350000.0,10000.0,50000.0,2002-04-16 00:00:00,N/A
186,Madagascar,,PS2,Activision,Toys for Bob,,6.4,,,1310000.0,780000.0,450000.0,,70000.0,2005-05-23 00:00:00,N/A
187,Pitfall II: Lost Caverns,,2600,Activision,Activision,,,,,1310000.0,1220000.0,70000.0,,20000.0,1983-09-16 00:00:00,N/A
188,Pirates of the Caribbean: The Curse of the Black Pearl,,GBA,TDK Mediactive,Pocket Studios,,,,,1290000.0,930000.0,340000.0,,20000.0,2003-07-01 00:00:00,N/A
189,Fez,,PC,Trapdoor,Polytron Corporation,,,,1280000.0,,,,,,2013-05-01 00:00:00,N/A
190,Castlevania: Symphony of the Night,,PS,Konami,Konami Computer Entertainment Tokyo,,9.3,9.0,,1270000.0,580000.0,400000.0,210000.0,80000.0,1997-10-02 00:00:00,N/A
191,Kung Fu Panda,,DS,Activision,Vicarious Visions,,,,,1260000.0,560000.0,560000.0,,140000.0,2008-06-03 00:00:00,N/A
192,Ratatouille,,DS,THQ,Helixe,,7.0,,,1250000.0,490000.0,620000.0,,140000.0,2007-06-26 00:00:00,N/A
193,Oddworld: Abe's Oddysee,,PS,GT Interactive,Oddworld Inhabitants,,8.3,,,1240000.0,750000.0,440000.0,,60000.0,1997-08-31 00:00:00,N/A
194,Frogger: The Great Quest,,PS2,Konami,Konami,,3.0,,,1230000.0,600000.0,470000.0,,160000.0,2001-11-18 00:00:00,N/A
195,Crash Bandicoot: The Wrath of Cortex,,XB,Universal Interactive,Traveller's Tales,,,,,1230000.0,590000.0,570000.0,,70000.0,2002-04-15 00:00:00,N/A
196,Spongebob Squarepants: Battle for Bikini Bottom,,GBA,THQ,Vicarious Visions,,,,,1230000.0,880000.0,330000.0,,20000.0,2003-10-31 00:00:00,N/A
197,Castlevania,,NES,Konami,Konami,,,,,1230000.0,540000.0,60000.0,620000.0,10000.0,1987-05-01 00:00:00,N/A
198,Donkey Kong Country 2,,GBA,Nintendo,Rare Ltd.,,7.6,,,1230000.0,790000.0,270000.0,120000.0,40000.0,2004-11-15 00:00:00,N/A
199,Kirby: Mass Attack,,DS,Nintendo,HAL Laboratory,,8.4,,1220000.0,,,,,,2011-09-19 00:00:00,N/A
200,Sly Cooper and the Thievius Raccoonus,,PS2,Sony Computer Entertainment,Sucker Punch,,,,,1210000.0,1030000.0,140000.0,,40000.0,2002-09-23 00:00:00,2018-04-12 00:00:00
201,The Magical Quest starring Mickey Mouse (all region sales),,SNES,Capcom,Capcom,,,,1210000.0,,,,,,1992-12-01 00:00:00,N/A
202,Disney's Chip 'n Dale: Rescue Rangers,,NES,Capcom,Capcom,,,,1200000.0,,,,,,1990-06-01 00:00:00,N/A
203,Ganbare Goemon! Karakuri Douchuu,,NES,Konami,Konami,,,,,1200000.0,,,1200000.0,,1986-07-30 00:00:00,N/A
204,Sonic and the Black Knight,,Wii,Sega,Sonic Team,,4.8,8.5,1200000.0,,,,,,2009-03-03 00:00:00,N/A
205,Sonic Rush Adventure,,DS,Sega,Dimps Corporation,,,,1200000.0,,,,,,2007-09-18 00:00:00,N/A
206,Ty the Tasmanian Tiger,,PS2,Electronic Arts,Krome Studios,,6.2,,,1170000.0,570000.0,450000.0,,150000.0,2002-09-10 00:00:00,N/A
207,Mirror's Edge,,X360,Electronic Arts,EA Digital Illusions CE,8.3,7.6,,,1160000.0,510000.0,510000.0,10000.0,120000.0,2008-11-11 00:00:00,2019-03-25 00:00:00
208,Mega Man X,,SNES,Capcom,Capcom,,,,1160000.0,,,,,,1994-01-01 00:00:00,N/A
209,Ratchet & Clank: All 4 One,,PS3,Sony Computer Entertainment,Insomniac Games,,7.5,,,1150000.0,750000.0,220000.0,50000.0,130000.0,2011-10-18 00:00:00,N/A
210,Sonic the Hedgehog (2006),,PS3,Sega,Sonic Team,,,,1150000.0,,,,,,2007-01-30 00:00:00,2018-02-05 00:00:00
211,Tak and the Power of Juju,,PS2,THQ,Avalanche Software,,,,,1150000.0,560000.0,440000.0,,150000.0,2003-10-15 00:00:00,N/A
212,Mirror's Edge,,PS3,Electronic Arts,EA Digital Illusions CE,8.3,7.7,8.2,,1130000.0,310000.0,590000.0,20000.0,210000.0,2008-11-11 00:00:00,2019-03-25 00:00:00
213,Donkey Kong,,NES,Nintendo,Nintendo,,,,1130000.0,,,,,,1986-06-01 00:00:00,N/A
214,Crash Bandicoot N. Sane Trilogy,,NS,Activision,Toys for Bob,,6.0,,,1110000.0,440000.0,570000.0,20000.0,90000.0,2018-06-29 00:00:00,2018-11-07 00:00:00
215,Donkey Kong Jr.,,NES,Nintendo,Nintendo R&D1,,,,1110000.0,,,,,,1986-06-01 00:00:00,N/A
216,Yoshi's Crafted World,,NS,Nintendo,Good-Feel,8.0,7.8,,1110000.0,,,,,,2019-03-29 00:00:00,2019-03-22 00:00:00
217,Jungle Hunt,,2600,Atari,Atari,,,,,1100000.0,1030000.0,60000.0,,10000.0,1983-01-01 00:00:00,N/A
218,Popeye,,NES,Nintendo,Nintendo,,,,1100000.0,,,,,,1986-06-01 00:00:00,N/A
219,Super Ghouls 'n Ghosts,,SNES,Capcom,Capcom,,,,1090000.0,,,,,,1991-11-01 00:00:00,N/A
220,SpongeBob SquarePants: Revenge of the Flying Dutchman,,PS2,THQ,Big Sky Software,,,,,1080000.0,530000.0,410000.0,,140000.0,2002-11-21 00:00:00,N/A
221,Joust,,2600,Atari,Atari,,,,,1080000.0,1010000.0,60000.0,,10000.0,1983-01-01 00:00:00,N/A
222,The Simpsons Game,,PSP,Electronic Arts,EA Redwood Shores,,6.0,,,1080000.0,240000.0,540000.0,,300000.0,2007-11-05 00:00:00,N/A
223,Mega Man 3,,NES,Capcom,Capcom,,,,1080000.0,,,,,,1990-11-01 00:00:00,N/A
224,Sonic Generations,,3DS,Sega,Sonic Team,,6.3,,,1060000.0,440000.0,520000.0,10000.0,80000.0,2011-11-22 00:00:00,N/A
225,Wario Land: Shake It!,,Wii,Nintendo,Good-Feel,7.9,7.3,,1060000.0,,,,,,2008-09-22 00:00:00,N/A
226,Spider-Man 2,,GBA,Activision,Digital Eclipse,,7.0,,,1060000.0,760000.0,280000.0,,20000.0,2004-06-29 00:00:00,N/A
227,Dora the Explorer: Dora Saves the Mermaids,,DS,2K Play,Black Lantern Studios,,,,,1050000.0,970000.0,10000.0,,80000.0,2007-11-05 00:00:00,N/A
228,Adventure Island,,NES,Hudson Soft,Hudson Soft / West One,,,,,1050000.0,,,1050000.0,0.0,1988-09-01 00:00:00,N/A
229,Mega Man X4,,PS,Capcom,Capcom,,,,,1040000.0,450000.0,300000.0,220000.0,70000.0,1997-01-01 00:00:00,N/A
230,The Simpsons Game,,X360,Electronic Arts,EA Redwood Shores,,6.9,,,1040000.0,540000.0,390000.0,,110000.0,2007-10-30 00:00:00,N/A
231,Donkey Kong Land III,,GB,Nintendo,Rare Ltd.,,,,1030000.0,,,,,,1997-09-01 00:00:00,N/A
232,Sonic Unleashed,,PS3,Sega,Sonic Team,,5.3,,,1030000.0,560000.0,320000.0,10000.0,140000.0,2008-12-09 00:00:00,N/A
233,Shrek 2,,GC,Activision,"Luxoflux, Inc.",,6.9,,,1020000.0,730000.0,260000.0,10000.0,30000.0,2004-04-28 00:00:00,N/A
234,Wall-E,,Wii,THQ,Heavy Iron Studios,,,,,1020000.0,510000.0,400000.0,,110000.0,2008-06-24 00:00:00,N/A
235,The Simpsons Game,,Wii,Electronic Arts,EA Redwood Shores,,,,,1010000.0,450000.0,460000.0,,110000.0,2007-10-30 00:00:00,N/A
236,Braid,,PC,Number None,Number None Inc.,8.7,8.8,,1010000.0,,,,,,2009-04-10 00:00:00,N/A
237,Rayman Origins,,PS3,Ubisoft,Ubisoft,,8.5,,,1000000.0,330000.0,500000.0,10000.0,160000.0,2011-11-15 00:00:00,N/A
238,Knack,,PS4,Sony Computer Entertainment,SCE Japan Studio,,8.4,,1000000.0,,,,,,2013-11-15 00:00:00,2018-09-17 00:00:00
239,Sonic Adventure 2 Battle,,GC,Sega,Sonic Team,,6.8,,1000000.0,,,,,,2002-02-11 00:00:00,N/A
240,Yooka-Laylee,,Series,Team 17,Playtonic Games,,,,1000000.0,,,,,,2017-04-11 00:00:00,2020-03-15 00:00:00
241,Oddworld: Abe's Exoddus,,PS,GT Interactive,Oddworld Inhabitans,,8.6,,,990000.0,550000.0,380000.0,,60000.0,1998-11-17 00:00:00,N/A
242,Shadow The Hedgehog,,GC,Sega,Sonic Team,,4.9,,,990000.0,760000.0,200000.0,,30000.0,2005-11-15 00:00:00,N/A
243,Disney Epic Mickey 2: The Power of Two,,Wii,Disney Interactive Studios,Junction Point Studios,,,,,980000.0,670000.0,220000.0,,90000.0,2012-11-18 00:00:00,2018-04-14 00:00:00
244,Donkey Kong Junior,,2600,Coleco,Nintendo,,,,,970000.0,900000.0,50000.0,,10000.0,1983-01-01 00:00:00,N/A
245,de Blob,,Wii,THQ,Blue Tongue,,8.1,8.0,,960000.0,490000.0,370000.0,0.0,100000.0,2008-09-22 00:00:00,N/A
246,Skylanders: Trap Team,,Wii,Activision,Toys for Bob,,,,,950000.0,410000.0,460000.0,,80000.0,2014-10-05 00:00:00,2018-03-17 00:00:00
247,Sonic Unleashed,,X360,Sega,Sonic Team,,5.6,,,950000.0,540000.0,320000.0,0.0,90000.0,2008-11-20 00:00:00,N/A
248,SpongeBob SquarePants: Battle for Bikini Bottom,,GC,THQ,Heavy Iron Studios,,7.3,,,950000.0,740000.0,190000.0,,30000.0,2003-10-31 00:00:00,N/A
249,Dust: An Elysian Tail,,PC,Microsoft Studios,Humble Hearts,,,,940000.0,,,,,,2013-05-24 00:00:00,2018-08-07 00:00:00
250,The SpongeBob SquarePants Movie,,GC,THQ,Heavy Iron Studios,,6.6,,,940000.0,730000.0,190000.0,,30000.0,2004-10-27 00:00:00,N/A
251,Castlevania II: Simon's Quest,,NES,Konami,Konami,,,,,930000.0,450000.0,60000.0,420000.0,,1988-11-01 00:00:00,N/A
252,Mega Man 4,,NES,Capcom,Capcom,,,,,930000.0,510000.0,90000.0,320000.0,10000.0,1992-01-01 00:00:00,N/A
253,Toy Story 2: Buzz Lightyear to the Rescue!,,N64,Activision,Traveller's Tales,,,,,930000.0,710000.0,200000.0,,10000.0,1999-11-17 00:00:00,N/A
254,Jak and Daxter Collection,,PS3,Sony Computer Entertainment,Naughty Dog,,,,,930000.0,600000.0,180000.0,,150000.0,2012-02-07 00:00:00,N/A
255,Balloon Fight,,NES,Nintendo,Nintendo R&D1,,,,,920000.0,390000.0,90000.0,430000.0,10000.0,1986-06-01 00:00:00,N/A
256,Kung Fu Panda,,Wii,Activision,XPEC,,,,,920000.0,500000.0,320000.0,,90000.0,2008-06-03 00:00:00,N/A
257,Glover,,N64,Hasbro Interactive,Interactive Studios Ltd.,,,,,910000.0,720000.0,170000.0,,10000.0,1998-10-31 00:00:00,N/A
258,Skylanders: Trap Team,,X360,Activision,Toys for Bob,,,,,910000.0,550000.0,270000.0,,80000.0,2014-10-05 00:00:00,2018-03-17 00:00:00
259,Spelunky,,PC,"Mossmouth, LLC","Mossmouth, LLC",,,,910000.0,,,,,,2008-12-21 00:00:00,N/A
260,Sonic Heroes,,XB,Sega,Sonic Team,,,,,900000.0,410000.0,430000.0,10000.0,50000.0,2004-01-27 00:00:00,N/A
261,Spider-Man 3,,PS2,Activision,Vicarious Visions,,4.4,,,900000.0,740000.0,30000.0,10000.0,120000.0,2007-05-04 00:00:00,N/A
262,Madagascar,,GBA,Activision,Vicarious Visions,,5.5,,,890000.0,620000.0,240000.0,,30000.0,2005-05-23 00:00:00,N/A
263,Castlevania: Circle of the Moon,,GBA,Konami,KCEK,,8.9,,,890000.0,600000.0,220000.0,50000.0,20000.0,2001-06-10 00:00:00,N/A
264,The Simpsons Game,,PS3,Electronic Arts,EA Redwood Shores,,7.5,,,890000.0,380000.0,360000.0,,140000.0,2007-10-30 00:00:00,N/A
265,Mega Man 8 Anniversary Collector's Edition,,PS,Capcom,Capcom,,,,,880000.0,440000.0,300000.0,90000.0,60000.0,1997-02-28 00:00:00,N/A
266,Gex,,PS,Crystal Dynamics,Crystal Dynamics,,,,,870000.0,490000.0,330000.0,,60000.0,1995-12-13 00:00:00,N/A
267,Castlevania III: Dracula's Curse,,NES,Konami,Konami,,,,,850000.0,400000.0,70000.0,370000.0,10000.0,1990-10-01 00:00:00,N/A
268,The Legendary Starfy,,DS,Nintendo,TOSE Software,7.2,7.1,,,850000.0,600000.0,,200000.0,50000.0,2009-06-08 00:00:00,N/A
269,Ratatouille,,PS2,THQ,Asobo Studio,,6.0,,,850000.0,310000.0,0.0,,530000.0,2007-06-26 00:00:00,N/A
270,Rayman Origins,,Wii,Ubisoft,Ubisoft,,9.5,,830000.0,,,,,,2011-11-15 00:00:00,N/A
271,Sly 3: Honor Among Thieves,,PS2,Sony Computer Entertainment,Sucker Punch,,,,,830000.0,690000.0,30000.0,,110000.0,2005-09-26 00:00:00,N/A
272,Rocket Power: Beach Bandits,,PS2,THQ,Evolution Games,,,,,820000.0,400000.0,310000.0,,100000.0,2002-09-20 00:00:00,N/A
273,Patapon,,PSP,Sony Computer Entertainment,Pyramid/JAPAN Studio,8.5,8.7,,,820000.0,330000.0,250000.0,70000.0,170000.0,2008-02-26 00:00:00,N/A
274,Mega Man,,NES,Capcom,Capcom,,,,,810000.0,450000.0,80000.0,270000.0,10000.0,1987-12-01 00:00:00,N/A
275,Mega Man 5,,NES,Capcom,Capcom,,,,,790000.0,390000.0,70000.0,320000.0,10000.0,1992-12-01 00:00:00,N/A
276,Secret Agent Barbie: Royal Jewels Mission,,GBA,VU Games,Digital Illusions,,,,,780000.0,560000.0,210000.0,,10000.0,2002-10-08 00:00:00,N/A
277,New Super Mario Bros. 2,,3DS,Unknown,Nintendo EAD,,,,,780000.0,,,780000.0,,N/A,2018-03-13 00:00:00
278,Rayman Origins,,X360,Ubisoft,Ubisoft,,9.0,,,780000.0,380000.0,320000.0,,80000.0,2011-11-15 00:00:00,N/A
279,Ultimate Chicken Horse,,PC,Unknown,Clever Endeavour Games,,,,770000.0,,,,,,N/A,2019-02-07 00:00:00
280,Conker's Bad Fur Day,,N64,Rare,Rare Ltd.,,9.2,,,770000.0,530000.0,220000.0,,20000.0,2001-03-04 00:00:00,N/A
281,Maximo: Ghosts to Glory,,PS2,Capcom,Capcom,,8.7,,,770000.0,380000.0,290000.0,,100000.0,2002-02-11 00:00:00,N/A
282,Donkey Kong Country 3,,GBA,Nintendo,Rare Ltd.,,7.5,,,770000.0,450000.0,170000.0,140000.0,10000.0,2005-11-07 00:00:00,N/A
283,Sonic Unleashed,,PS2,Sega,Sonic Team/Dimps Corporation,,7.0,,,760000.0,370000.0,40000.0,,360000.0,2008-11-18 00:00:00,N/A
284,VVVVVV,,PC,Terry Cavanagh,Terry Cavanagh,,7.8,,760000.0,,,,,,2010-01-11 00:00:00,N/A
285,Banjo-Kazooie: Nuts & Bolts,,X360,Microsoft Game Studios,Rare Ltd.,,8.0,,,760000.0,320000.0,350000.0,0.0,80000.0,2008-11-12 00:00:00,N/A
286,Wall-E,,PS2,THQ,Asobo Studio,,7.5,,,750000.0,210000.0,0.0,,540000.0,2008-06-24 00:00:00,N/A
287,Ratchet & Clank Collection,,PS3,Sony Computer Entertainment,Idol Minds,,,,,750000.0,470000.0,140000.0,20000.0,120000.0,2012-08-28 00:00:00,2018-01-06 00:00:00
288,LEGO City Undercover,,PS4,Warner Bros. Interactive Entertainment,TT Fusion,,8.0,,,750000.0,170000.0,460000.0,10000.0,120000.0,2017-04-04 00:00:00,2018-05-24 00:00:00
289,Mega Man X5,,PS,Capcom,Capcom,,,,,750000.0,300000.0,210000.0,200000.0,50000.0,2001-02-01 00:00:00,N/A
290,Sonic Forces,,NS,Sega,Sonic Team,,5.4,,,740000.0,390000.0,270000.0,10000.0,60000.0,2017-11-07 00:00:00,2018-02-11 00:00:00
291,Classic NES Series: Donkey Kong,,GBA,Nintendo,Nintendo,,,,,730000.0,400000.0,150000.0,170000.0,10000.0,2004-06-02 00:00:00,N/A
292,Croc 2,,PS,Fox Interactive,Argonaut Games,,6.5,,,730000.0,410000.0,280000.0,,50000.0,1999-06-30 00:00:00,N/A
293,Oddworld: Munch's Oddysee,,XB,Microsoft,Oddworld Inhabitants,,,,,730000.0,540000.0,160000.0,,30000.0,2001-11-06 00:00:00,N/A
294,Rabbids Go Home,,DS,Ubisoft,Ubisoft Montpellier,,8.8,,,720000.0,350000.0,300000.0,,70000.0,2009-11-03 00:00:00,N/A
295,Kirby: Canvas Curse,,DS,Nintendo,HAL Laboratory,,8.9,,,720000.0,360000.0,0.0,320000.0,30000.0,2005-06-13 00:00:00,N/A
296,Kangaroo,,2600,Atari,Atari,,,,,720000.0,670000.0,40000.0,,10000.0,1983-01-01 00:00:00,N/A
297,Astro Bot Rescue Mission,,PS4,Sony Interactive Entertainment,SIE Japan Studio,,8.5,,,710000.0,220000.0,360000.0,20000.0,110000.0,2018-10-02 00:00:00,2018-09-17 00:00:00
298,Spyro: Enter the Dragonfly,,GC,VU Games,Equinoxe,,5.0,,,710000.0,550000.0,140000.0,,20000.0,2002-11-08 00:00:00,N/A
299,Skylanders: Trap Team,,PS3,Activision,Toys for Bob,,,,,700000.0,280000.0,300000.0,,120000.0,2014-10-05 00:00:00,2018-03-17 00:00:00
300,Ape Escape: On the Loose,,PSP,Sony Computer Entertainment,SIMS,,6.6,,,700000.0,520000.0,10000.0,120000.0,50000.0,2005-03-22 00:00:00,N/A
301,Disney's Chicken Little,,GBA,Buena Vista,A2M,,7.9,,,700000.0,500000.0,180000.0,,10000.0,2005-10-20 00:00:00,N/A
302,Super Mario USA,,NES,Nintendo,Nintendo EAD,,,,,690000.0,,,690000.0,0.0,1992-09-14 00:00:00,N/A
303,The Sly Collection,,PS3,Sony Computer Entertainment,Sanzaru Games,,8.7,,,690000.0,520000.0,80000.0,10000.0,80000.0,2010-11-09 00:00:00,2018-04-12 00:00:00
304,Mappy,,NES,Namco,Namco,,,,,690000.0,,,690000.0,,1984-11-14 00:00:00,N/A
305,Kirby's Dream Collection: Special Edition,,Wii,Nintendo,HAL Laboratory,,8.0,,,690000.0,330000.0,,330000.0,30000.0,2012-09-16 00:00:00,2018-03-20 00:00:00
306,Rayman Legends,,NS,Ubisoft,Ubisoft Montpellier,,4.5,,,690000.0,230000.0,400000.0,,50000.0,2017-09-12 00:00:00,2019-01-02 00:00:00
307,Rayman Legends,,WiiU,Ubisoft,Ubisoft Montpellier,,9.5,,,680000.0,250000.0,350000.0,30000.0,50000.0,2013-09-03 00:00:00,2019-01-02 00:00:00
308,Mortal Kombat Mythologies: Sub-Zero,,PS,Midway Games,Avalanche Software,,,,,680000.0,380000.0,260000.0,,40000.0,1997-10-01 00:00:00,N/A
309,Frozen: Olaf's Quest,,3DS,GameMill Entertainment,1st Playable Productions,,,,,680000.0,320000.0,310000.0,,60000.0,2013-11-12 00:00:00,2018-01-07 00:00:00
310,Spider-Man 3,,PS3,Activision,Treyarch,,6.6,,,670000.0,260000.0,290000.0,20000.0,110000.0,2007-05-04 00:00:00,N/A
311,Inside,,PC,Playdead,Playdead,,,,670000.0,,,,,,2016-01-01 00:00:00,N/A
312,The Fairly Odd Parents: Breakin Da Rules,,PS2,THQ,Blitz Games,,,,,670000.0,330000.0,250000.0,,90000.0,2003-11-03 00:00:00,N/A
313,Ratatouille,,PSP,THQ,Locomotive Games,,6.6,,,660000.0,220000.0,280000.0,,160000.0,2007-06-26 00:00:00,N/A
314,Madagascar,,GC,Activision,Toys for Bob,,6.8,,,660000.0,520000.0,130000.0,,20000.0,2005-05-24 00:00:00,N/A
315,Disney's Kim Possible 2: Drakken's Demise,,GBA,Disney Interactive Studios,Artificial Mind and Movement,,8.3,,,660000.0,470000.0,170000.0,,10000.0,2004-09-15 00:00:00,N/A
316,Spyro Reignited Trilogy,,XOne,Activision,Toys for Bob,,,,,650000.0,360000.0,240000.0,,60000.0,2018-11-13 00:00:00,2018-04-08 00:00:00
317,Wario: Master of Disguise,,DS,Nintendo,Suzak,,,,,650000.0,280000.0,20000.0,330000.0,30000.0,2007-03-05 00:00:00,N/A
318,Kung Fu Panda,,PS2,Activision,XPEC,,,,,650000.0,240000.0,0.0,,410000.0,2008-06-03 00:00:00,N/A
319,Tearaway,,PSV,Sony Computer Entertainment America,Media Molecule,,,,,650000.0,100000.0,410000.0,,150000.0,2013-11-22 00:00:00,2018-09-23 00:00:00
320,Disney's Chicken Little,,PS2,Buena Vista,Avalanche Software,,6.3,,,650000.0,320000.0,250000.0,,80000.0,2005-10-20 00:00:00,N/A
321,Yoshi Topsy-Turvy,,GBA,Nintendo,Artoon,,,,,650000.0,250000.0,90000.0,300000.0,10000.0,2005-06-13 00:00:00,N/A
322,Crash Bandicoot N. Sane Trilogy,,XOne,Activision,Vicarious Visions,,,,,650000.0,230000.0,370000.0,,50000.0,2018-06-29 00:00:00,2018-11-07 00:00:00
323,Wall-E,,PSP,THQ,Heavy Iron Studios,,7.7,,,650000.0,290000.0,220000.0,,140000.0,2008-06-24 00:00:00,N/A
324,Sonic Generations Collection,,PC,Unknown,Devils Details,,,,650000.0,,,,,,N/A,2019-02-08 00:00:00
325,BIT.TRIP RUNNER,,PC,Gaijin Entertainment,Gaijin Games Inc.,,7.0,,650000.0,,,,,,2011-02-28 00:00:00,N/A
326,LEGO City Undercover,,NS,Warner Bros. Interactive Entertainment,TT Fusion,,8.0,,,650000.0,230000.0,330000.0,30000.0,50000.0,2017-04-04 00:00:00,2018-02-24 00:00:00
327,Crash Bandicoot Purple: Ripto's Rampage,,GBA,Vivendi Games,Vicarious Visions,,6.7,,,640000.0,460000.0,170000.0,,10000.0,2004-06-03 00:00:00,N/A
328,Spyro: A Hero's Tail,,PS2,VU Games,Eurocom Entertainment Software,,,,,640000.0,320000.0,250000.0,,80000.0,2004-11-03 00:00:00,N/A
329,Crash: Twinsanity,,PS2,VU Games,Traveller's Tales,,,,,640000.0,320000.0,250000.0,,80000.0,2004-09-28 00:00:00,N/A
330,Rayman 3D,,3DS,Ubisoft,Ubisoft,,6.3,,,640000.0,230000.0,360000.0,,60000.0,2011-03-22 00:00:00,N/A
331,Castlevania,,N64,Konami,KCEK,,7.6,,,640000.0,440000.0,100000.0,40000.0,50000.0,1999-01-26 00:00:00,N/A
332,Rayman 2: The Great Escape,,N64,Ubisoft,Ubisoft,,9.0,,,640000.0,400000.0,220000.0,,20000.0,1999-10-31 00:00:00,N/A
333,LittleBigPlanet 3,,PS3,Sony Computer Entertainment,Sumo Digital,,,,,640000.0,200000.0,330000.0,10000.0,100000.0,2014-11-18 00:00:00,2018-02-17 00:00:00
334,Lemony Snicket's A Series of Unfortunate Events,,PS2,Activision,Adrenium Games,,,,,640000.0,310000.0,240000.0,,80000.0,2004-11-10 00:00:00,N/A
335,A Bug's Life,,N64,Activision,Traveller's Tales,,6.1,,,630000.0,490000.0,130000.0,,10000.0,1999-04-30 00:00:00,N/A
336,Super Castlevania IV,,SNES,Konami,Konami,,,,,630000.0,320000.0,50000.0,250000.0,10000.0,1991-12-01 00:00:00,N/A
337,Ape Escape 2,,PS2,Ubisoft,SCE Japan Studio,,8.0,,,630000.0,120000.0,90000.0,380000.0,30000.0,2003-06-30 00:00:00,2018-09-16 00:00:00
338,Buzz Lightyear of Star Command,,PS,Activision,Traveller's Tales,,,,,630000.0,350000.0,240000.0,,40000.0,2000-09-26 00:00:00,N/A
339,The Princess and the Frog,,DS,Disney Interactive Studios,Griptonite Games,,,,,620000.0,410000.0,160000.0,,60000.0,2009-11-17 00:00:00,N/A
340,Jak and Daxter: The Lost Frontier,,PSP,Sony Computer Entertainment,High Impact Games,,7.5,,,620000.0,180000.0,280000.0,0.0,160000.0,2009-11-03 00:00:00,N/A
341,Tak 2: The Staff of Dreams,,PS2,THQ,Avalanche Software,,,,,620000.0,300000.0,240000.0,,80000.0,2004-10-11 00:00:00,N/A
342,Disney's 102 Dalmatians: Puppies to the Rescue,,PS,Eidos Interactive,Toys for Bob,,,,,620000.0,340000.0,230000.0,,40000.0,2000-11-08 00:00:00,N/A
343,Wall-E,,X360,THQ,Heavy Iron Studios,,5.3,,,620000.0,290000.0,260000.0,,70000.0,2008-06-24 00:00:00,N/A
344,Dora the Explorer: Super Spies,,GBA,Gotham Games,Cinegroupe,,,,,610000.0,440000.0,160000.0,,10000.0,2004-10-25 00:00:00,N/A
345,Skylanders SWAP Force,,WiiU,Activision,Unknown,,,,,610000.0,390000.0,160000.0,,60000.0,2013-10-13 00:00:00,2018-03-20 00:00:00
346,Rayman Legends,,PS3,Ubisoft,Ubisoft Montpellier,,,,,610000.0,140000.0,380000.0,,90000.0,2013-09-03 00:00:00,2018-03-20 00:00:00
347,Secret Agent Clank,,PS2,Sony Computer Entertainment,Sanzaru Games,,7.0,,,600000.0,130000.0,180000.0,,290000.0,2009-05-26 00:00:00,N/A
348,New Play Control! Donkey Kong Jungle Beat,,Wii,Nintendo,Nintendo EAD Tokyo,,,,,600000.0,230000.0,170000.0,140000.0,50000.0,2009-05-04 00:00:00,N/A
349,Crash Bandicoot: The Wrath of Cortex,,GC,Universal Interactive,Traveller's Tales,,6.0,,,590000.0,460000.0,120000.0,,20000.0,2002-09-17 00:00:00,N/A
350,Cave Story+,,PC,Studio Pixel,Studio Pixel,,,,590000.0,,,,,,2011-11-23 00:00:00,N/A
351,Mega Man Anniversary Collection,,PS2,Capcom,Atomic Planet Entertainment,,,,,590000.0,290000.0,220000.0,,80000.0,2004-06-22 00:00:00,N/A
352,Rayman Origins,,PSV,Ubisoft,UBIart Montpellier,,,,,590000.0,120000.0,370000.0,0.0,100000.0,2012-02-14 00:00:00,N/A
353,Mega Man X7,,PS2,Capcom,Capcom,,,,,580000.0,220000.0,170000.0,140000.0,60000.0,2003-10-14 00:00:00,N/A
354,Kinect Rush: A Disney Pixar Adventure,,X360,Microsoft Studios,Asobo Studio,,,,,580000.0,380000.0,150000.0,,60000.0,2012-03-20 00:00:00,2018-09-28 00:00:00
355,Sly Cooper: Thieves in Time,,PS3,Sony Computer Entertainment,Sanzaru Games,,,,,580000.0,350000.0,130000.0,,100000.0,2013-02-05 00:00:00,2018-04-12 00:00:00
356,Kirby and the Rainbow Curse,,WiiU,Nintendo,HAL Laboratory,,8.2,,,580000.0,260000.0,140000.0,130000.0,40000.0,2015-02-20 00:00:00,2018-03-20 00:00:00
357,Gex: Enter The Gecko,,PS,Midway Games,Crystal Dynamics,,,,,580000.0,320000.0,220000.0,,40000.0,1998-01-31 00:00:00,N/A
358,SpongeBob SquarePants: Battle for Bikini Bottom,,XB,THQ,Heavy Iron Studios,,6.7,,,570000.0,450000.0,100000.0,,20000.0,2003-10-31 00:00:00,N/A
359,Spider-Man 3,,X360,Activision,Treyarch,,6.0,,,570000.0,490000.0,40000.0,,40000.0,2007-05-04 00:00:00,N/A
360,The Legend of Spyro: Dawn of the Dragon,,Wii,Vivendi Games,Etranges Libellules,,,,,570000.0,340000.0,170000.0,,50000.0,2008-10-21 00:00:00,N/A
